softmax,label
0.9997883439064026,1
2.471093907274735e-08,1
0.9999983310699463,1
0.9995222091674805,1
1.0,1
3.354680870870652e-07,1
1.0,1
0.0002613514952827245,1
0.9999849796295166,1
1.0,1
0.9943511486053467,1
0.8179852366447449,1
1.0,1
0.999847412109375,1
2.0952386960843006e-12,1
7.512525601605091e-10,1
1.0,1
1.398015370135397e-09,1
1.2236359148154463e-10,1
0.9999998807907104,1
1.0,1
1.0,1
0.9999998807907104,1
3.091434308544194e-08,1
0.9983111619949341,1
0.9999970197677612,1
0.9677755832672119,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999980926513672,1
0.0013064276427030563,1
5.436522759749707e-12,1
6.372471994531281e-12,1
4.829739472939076e-12,1
2.1642137653543614e-05,0
8.50402972867037e-13,0
1.4827574723597081e-08,0
9.68376420718009e-11,0
1.45761094166863e-11,0
1.5015687803397737e-13,0
5.806117847791115e-13,0
5.184951860220943e-13,0
3.3445230092354894e-13,1
4.11615099643603e-12,1
4.9802202292670295e-12,1
3.8657209378012425e-11,1
8.101325860154773e-11,1
6.97741586730416e-11,1
1.901824919769979e-09,1
7.936946211373197e-09,1
5.4806697374898405e-11,1
2.2215761944898577e-13,1
1.7670000185265877e-10,1
1.6378034484176851e-09,1
9.336369544143963e-07,1
1.7572837123225327e-06,1
1.1203572825024821e-07,1
4.591265224007657e-06,1
2.1882101464143489e-07,1
4.765607172885211e-06,1
3.031019559784909e-07,1
8.868856821209192e-05,1
1.4245573538573808e-06,1
0.9998928308486938,1
0.9999974966049194,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999998807907104,1
0.9999997615814209,1
1.0,1
1.0,1
4.389908644952811e-05,1
0.07580813765525818,1
8.816663371602473e-11,1
0.00024787415168248117,1
1.5973801055224612e-06,1
5.055720286861742e-10,0
2.984147759628464e-13,0
3.141207129478407e-12,0
1.0293234363814574e-12,0
1.399583201340971e-14,0
1.4255925550083642e-15,0
1.0712105565028078e-17,0
1.4870486069799263e-15,0
1.9802459672035866e-09,0
6.959167270226274e-11,0
4.09692640923609e-10,0
6.853180423149752e-08,0
8.218966840445319e-09,0
1.935702265143391e-09,0
2.4617143393190766e-11,0
6.829443694594817e-12,0
6.221872350664626e-09,1
1.9273689311205544e-09,1
2.2368917829140855e-09,1
1.1949780400755117e-06,1
4.1304065234726295e-07,1
5.267716263190891e-10,1
2.0518426069315865e-08,1
1.964300722079315e-08,1
1.6299999128221998e-09,1
2.4487074694323763e-13,1
6.3830065365200195e-12,1
5.019565652020219e-09,1
1.3510487173462593e-10,1
4.0707866764966294e-13,1
9.316713910197062e-18,1
1.8830281453709576e-15,1
3.2376437086867327e-09,1
2.599938710504124e-12,1
6.796216497898162e-16,1
2.916610384848904e-17,0
7.506955226494345e-17,0
1.0522687656762213e-16,0
2.161228146316599e-13,0
6.428976760937689e-18,0
9.518944614540802e-16,0
1.6048727830616366e-13,0
3.56214840610547e-13,0
1.1674740167666453e-11,0
4.414500720268527e-13,0
6.566985236849954e-12,0
2.197043431806378e-05,0
2.9973551852330305e-12,0
7.499904343399866e-12,0
9.031612263621369e-12,0
0.9998220801353455,0
8.371995588105086e-13,0
5.152242022778142e-13,0
6.461500845489354e-08,0
2.1447098688209907e-15,0
2.0494135902215938e-12,0
0.0001594017812749371,0
2.3601758414315555e-07,0
6.866047783660179e-07,0
5.158267701865782e-10,0
0.013787633739411831,0
3.3505008663337055e-12,0
9.405229199621612e-12,0
7.383516731351847e-08,0
2.3181033915326e-12,0
2.206006678598469e-14,0
4.880800082672498e-13,0
4.708082812499015e-10,0
1.0,0
2.005165304630463e-11,0
5.6709840379198795e-08,0
0.9987614154815674,0
1.1674510851707192e-16,0
0.5158208012580872,0
9.373760434527867e-09,0
3.0910254282361105e-13,0
4.6379523155337665e-07,0
4.576926402981296e-13,0
2.2431584367765822e-10,1
1.1575483139288772e-13,1
3.254376816316275e-14,1
5.871268315277289e-12,1
1.3295833323212491e-09,1
6.688021379655344e-15,1
