softmax,label
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999997615814209,1
0.9999991655349731,1
1.0,1
0.9999011754989624,1
1.0,1
0.008277651853859425,1
0.00084600446280092,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999988079071045,1
0.9999895095825195,1
0.8589052557945251,1
0.004175516776740551,1
0.9943002462387085,1
0.21138441562652588,1
0.9527236819267273,1
0.9999027252197266,1
0.9989191293716431,1
1.0,1
1.0,1
0.9999998807907104,1
0.9999995231628418,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999996423721313,1
0.32326045632362366,1
0.11493641138076782,1
2.50740956886375e-08,1
6.237458327618128e-10,1
7.427211068389283e-10,1
2.0938797362646255e-09,1
1.0630577307324529e-08,1
4.984805901386835e-10,1
1.083523715195156e-09,1
3.790219693655672e-08,1
1.1409603928314027e-07,1
9.241873932808176e-09,1
1.3462467807201506e-09,0
7.140387586757058e-11,0
3.8620125764055047e-08,0
1.5737308785901405e-05,0
0.00021885550813749433,0
3.0371409593499266e-05,0
4.133524425520285e-11,0
8.382774335791154e-11,0
6.021775855735712e-10,1
5.666237257173634e-08,1
5.213465215092583e-08,1
2.1539975136875e-07,1
4.647302986882096e-08,1
4.6390464802925635e-09,1
8.057753575485549e-09,1
1.6177942541162338e-08,1
1.778325042778306e-08,1
7.879522812004325e-09,1
2.9389049416295165e-08,1
6.8485519477690104e-09,1
4.226132332973975e-09,1
9.390720423496646e-10,1
1.0967379004966915e-08,1
1.3619677474707714e-07,1
4.706193408310355e-07,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999997615814209,0
3.699197179685143e-07,0
8.669116624560047e-08,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
3.142878631479107e-05,0
0.009663734585046768,0
9.586540272721322e-07,0
1.1040695824249269e-07,0
2.1999187194143843e-10,0
3.692975179131475e-12,0
8.996796907467797e-08,0
0.0009679049253463745,1
0.995908260345459,1
0.9988917708396912,1
0.9991401433944702,1
0.9990882873535156,1
0.9999980926513672,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
0.9996664524078369,1
1.0,1
0.9999984502792358,1
0.9839756488800049,1
1.4138505321170669e-05,1
1.2906373018928274e-12,1
0.29348647594451904,1
1.0,1
1.3502422790967472e-10,1
7.021561998499237e-08,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9999998807907104,0
1.0,0
1.0,0
2.6239246153636486e-07,0
0.8164844512939453,0
3.106039002886973e-05,0
5.391474489080395e-10,0
3.367456053587903e-14,0
4.1487552282504225e-10,0
2.2271446839527975e-11,0
5.7914415485527115e-09,0
6.578365239692796e-13,0
7.244751465407262e-09,0
1.4041519058594076e-08,0
4.489068487600889e-06,0
9.372726594847336e-08,0
6.873517310879151e-10,0
1.0318414567223044e-08,0
1.3287300947018021e-11,0
5.727171341340931e-12,0
1.1788737763751556e-09,0
1.6502378912264248e-06,0
2.3864967779729795e-09,0
3.8215894337945144e-10,0
6.29926666384506e-11,0
3.737390171648647e-12,0
1.3691146469579224e-13,0
2.821595734836535e-10,0
7.359189212879924e-13,0
4.558420030331689e-10,0
2.2821539102935162e-10,0
3.9548908592479393e-10,0
4.386566387903912e-10,0
2.153284128780797e-08,0
5.726961127550112e-09,0
1.1628848058109487e-11,0
3.439159981105666e-12,0
1.1099208357956414e-10,1
3.629419265127609e-10,1
6.893604222568683e-06,1
0.30853402614593506,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999996423721313,1
0.9999997615814209,1
1.0,1
0.9999988079071045,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999973773956299,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999997615814209,1
1.0,1
1.0,1
1.0,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
0.999995231628418,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
0.9999880790710449,1
0.9999967813491821,1
0.9459060430526733,0
4.297612395021133e-05,0
5.407009240343541e-08,0
1.9783810145668212e-09,0
2.130132543243235e-06,0
2.240693319777165e-08,0
7.589943784580555e-09,0
2.5080768017993194e-10,0
2.0247127585637514e-10,0
2.0007615009198787e-10,0
5.248581014249964e-10,0
5.745191700157193e-08,0
1.0970198083271043e-09,0
4.980401158150016e-08,0
0.00011002471001120284,0
0.9983251690864563,0
0.9999996423721313,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999947547912598,1
0.00037175914621911943,1
7.79320271249162e-06,1
1.007633727567736e-07,0
3.1173137404749696e-09,0
1.5311444603524627e-12,0
1.1030229464178976e-12,0
5.2234192082778463e-08,0
0.0003255944175180048,0
1.0,0
1.0,0
1.0,0
0.0040920148603618145,0
4.307566456307477e-11,0
2.794799981720164e-13,0
1.8046914192382246e-05,0
0.11891220510005951,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999902248382568,1
2.962575074150209e-09,1
4.910090888564367e-13,1
7.071099865105864e-16,1
5.3453759024353967e-14,1
1.2126467907082328e-13,1
2.2170297282048113e-13,1
1.641098213811358e-14,1
4.279378585568755e-15,1
2.5028042704592973e-15,1
1.8033763433847154e-15,1
1.100957119456905e-15,1
5.53313155486439e-16,1
3.4677531507569016e-16,1
2.5989813676091157e-16,1
7.153056258453128e-17,1
3.3950923484357126e-17,1
1.8299935067192345e-16,1
1.5731520253137177e-11,1
2.010235554406048e-11,1
6.061291334298613e-13,1
1.323848392020821e-10,1
1.1014940071163437e-09,1
6.434539567834463e-09,1
3.8184710948740985e-10,1
2.2394698671445584e-13,0
1.0307093313609642e-14,0
1.9690849563944526e-14,0
2.0584151516536003e-13,0
8.732406797662406e-09,0
1.2597415377513244e-07,0
1.4133416925687925e-07,0
7.01240807643444e-08,0
1.387056443036272e-07,0
1.3974422730100855e-09,0
2.0113171544933195e-11,0
1.1017072670815864e-11,0
1.1652939030382115e-11,0
4.220620242190165e-10,0
1.683251281414666e-11,0
4.1893802337801544e-14,0
2.4248519858716122e-12,0
1.0871054490629861e-12,0
1.8310253622555797e-14,0
1.4652072483360874e-14,0
1.3665629771449778e-13,0
1.1050255821487553e-08,0
2.0276621626180713e-07,0
9.28749159356812e-07,0
1.150081896383881e-08,0
3.5286205957163475e-07,0
0.9986103773117065,1
0.9999984502792358,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9771806001663208,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999572038650513,1
0.5679330825805664,1
0.7400321960449219,1
0.931622326374054,1
0.9999996423721313,1
1.0,1
1.0,1
0.9999998807907104,1
0.9999998807907104,1
1.0,1
0.9999904632568359,1
0.9999996423721313,1
0.4605104625225067,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999977350234985,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999998807907104,1
0.9999912977218628,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9999818801879883,0
0.9999998807907104,0
1.0,0
1.0,0
1.0,0
0.999998927116394,0
1.0,0
1.0,0
1.0,0
1.0,0
0.999996542930603,0
0.9991796612739563,0
0.0004138812655583024,0
3.0476967367576435e-06,0
9.4692698127119e-09,0
1.73835204009265e-07,0
7.546317459805607e-10,0
3.4283718086669523e-09,0
1.5286428833860555e-07,0
3.1683293855166994e-06,0
2.0380234673211817e-06,0
6.723307706124615e-06,0
3.569036925910041e-05,0
7.454942192453018e-07,0
4.505158415213373e-07,0
9.284262603159732e-08,0
1.5672252402509912e-06,0
1.585302378259712e-08,0
3.256379699223544e-08,0
1.0,0
1.0,0
0.9999998807907104,0
0.9999991655349731,0
3.0808560040895827e-06,0
0.9999804496765137,0
0.9998418092727661,0
6.730768745910609e-06,0
4.7236841993480994e-08,0
2.42612022702815e-05,0
1.644864369154675e-06,0
0.9985839128494263,0
0.9999977350234985,0
0.12002985179424286,0
8.600398171410006e-10,0
9.604241013594361e-12,0
2.973642665438092e-09,0
1.1024933854741903e-07,0
4.1957732719311025e-06,0
2.857981371562346e-07,0
7.938000635476783e-06,0
1.4892110655750912e-08,1
1.0,1
0.9999982118606567,1
1.0,1
1.0,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999994039535522,1
0.9999949932098389,1
0.9996762275695801,1
0.9999949932098389,1
0.9999932050704956,1
0.9999998807907104,1
1.0,1
1.0,1
0.9999998807907104,1
1.0,1
1.0,1
0.9274804592132568,1
1.162675822286019e-08,1
5.337852826414746e-08,1
7.747960495407824e-08,1
1.922317773711546e-12,1
1.129275167301158e-12,1
1.5004766526494073e-11,1
2.4323293379424626e-11,1
4.169257294961426e-08,1
0.00025086081586778164,1
0.003742512548342347,1
9.133500067370903e-10,1
1.683199152974213e-12,0
2.500622538897934e-12,0
9.879483515995435e-12,0
1.5061655048165257e-11,0
3.98244409671733e-10,0
1.96446459099775e-09,0
6.331869695230807e-09,0
6.482246590167051e-06,0
0.0001195077202282846,0
0.0006461737211793661,0
0.4781750738620758,0
0.34621521830558777,0
0.17983780801296234,0
0.011654268018901348,0
0.0001698160485830158,0
9.348448656965047e-06,0
