softmax,label
8.363837e-10,0.0
1.0809032e-05,0.0
0.99999917,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999995,1.0
0.9999999,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999938,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999,1.0
0.9999981,1.0
1.1840262e-07,0.0
3.004207e-07,0.0
9.218528e-13,0.0
1.0514013e-10,0.0
5.0366364e-09,0.0
1.2102075e-08,0.0
6.5831482e-09,0.0
7.230084e-11,0.0
1.6459613e-09,0.0
1.8576115e-11,0.0
1.714978e-11,0.0
9.1576764e-14,0.0
4.709161e-10,0.0
3.4256424e-11,0.0
8.22422e-09,0.0
0.99999607,1.0
0.9999999,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.99999964,1.0
4.782494e-08,0.0
2.172409e-08,0.0
6.754184e-11,0.0
5.997146e-13,0.0
8.211456e-14,0.0
5.8594514e-13,0.0
1.467092e-14,0.0
1.0941308e-11,0.0
1.7181298e-16,0.0
4.9728305e-14,0.0
4.9008886e-15,0.0
7.7562016e-22,0.0
1.7134408e-19,0.0
2.5503003e-14,0.0
1.1955382e-15,0.0
1.8463834e-13,0.0
1.0861826e-13,0.0
1.6209692e-12,0.0
9.643711e-11,0.0
1.0816126e-15,0.0
8.260892e-18,0.0
1.4872138e-14,0.0
1.8373707e-11,0.0
5.212546e-10,0.0
4.7624075e-14,0.0
4.2902567e-11,0.0
1.5713795e-15,0.0
5.8946658e-15,0.0
1.2764188e-08,0.0
2.6525215e-13,0.0
4.4806146e-14,0.0
1.4193375e-13,0.0
2.8015746e-08,0.0
8.5874944e-07,0.0
3.7839024e-10,0.0
1.951258e-11,0.0
4.111449e-13,0.0
1.1075698e-09,0.0
3.7326107e-08,0.0
1.2690808e-07,0.0
4.0928617e-07,0.0
1.0,1.0
0.99999976,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.99999964,1.0
1.0,1.0
0.99999917,1.0
0.99999976,1.0
0.9999999,1.0
0.9999994,1.0
0.999997,1.0
0.9999999,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
2.542588e-05,0.0
1.3156598e-05,0.0
3.916505e-06,0.0
2.279116e-07,0.0
5.1459028e-11,0.0
6.447327e-13,0.0
2.1432085e-08,0.0
3.044006e-15,0.0
3.5259705e-13,0.0
1.6851692e-11,0.0
0.00021024622,0.0
2.2828734e-09,0.0
2.3697025e-11,0.0
4.4785875e-06,0.0
4.0318782e-06,0.0
4.587347e-07,0.0
5.704968e-10,0.0
2.8471806e-08,0.0
8.199819e-07,0.0
3.2653182e-07,0.0
0.005357019,1.0
0.99598,1.0
0.998171,1.0
0.993155,1.0
0.9949055,1.0
0.9998486,1.0
0.9999571,1.0
0.99994624,1.0
0.27157608,1.0
0.99995995,1.0
0.9998481,1.0
3.737819e-07,0.0
4.1840032e-08,0.0
1.6662222e-08,0.0
6.9830546e-09,0.0
9.675577e-09,0.0
1.5284682e-09,0.0
3.2288666e-10,0.0
5.52678e-09,0.0
2.1853448e-07,0.0
2.6233571e-11,0.0
1.9496632e-10,0.0
2.132764e-09,0.0
2.2040794e-07,0.0
9.664017e-08,0.0
5.8755372e-08,0.0
0.999992,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.99999976,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999927,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
3.315236e-05,0.0
6.2283215e-07,0.0
7.61666e-08,0.0
1.808433e-11,0.0
1.2822464e-11,0.0
7.6641775e-13,0.0
1.4844247e-11,0.0
9.1543767e-10,0.0
3.091931e-11,0.0
5.3570863e-09,0.0
1.3221635e-09,0.0
2.2891902e-10,0.0
2.0306308e-09,0.0
2.9644414e-12,0.0
3.6733523e-13,0.0
1.6306356e-11,0.0
1.7509542e-09,0.0
0.9999995,1.0
0.9999988,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.99999285,1.0
2.551258e-06,0.0
3.925768e-06,0.0
5.7333193e-07,0.0
2.148942e-13,0.0
2.048666e-13,0.0
8.807436e-11,0.0
6.4916133e-13,0.0
2.1795525e-07,0.0
2.9328355e-15,0.0
4.96505e-10,0.0
4.069694e-16,0.0
3.8144646e-19,0.0
2.3669453e-20,0.0
3.7114883e-13,0.0
2.7054204e-17,0.0
7.109704e-14,0.0
4.3009426e-14,0.0
1.137602e-13,0.0
8.140976e-12,0.0
1.3118153e-15,0.0
1.3260981e-17,0.0
1.2532193e-15,0.0
3.9591696e-14,0.0
2.0441063e-10,0.0
7.6623e-15,0.0
1.8370845e-10,0.0
3.3764378e-12,0.0
5.4573604e-13,0.0
2.114093e-05,0.0
2.5940208e-11,0.0
9.436752e-11,0.0
2.7363576e-12,0.0
1.3174711e-09,0.0
4.812324e-07,0.0
8.5889873e-10,0.0
9.401109e-11,0.0
2.6075594e-10,0.0
2.2522268e-09,0.0
3.1306638e-11,0.0
5.76897e-10,0.0
7.490765e-06,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999995,1.0
0.9999995,1.0
0.9999993,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999145,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
3.7609001e-07,0.0
1.0,1.0
3.011116e-06,0.0
1.8599993e-09,0.0
2.751685e-10,0.0
6.280066e-13,0.0
5.3721814e-12,0.0
4.7293007e-12,0.0
1.10590275e-08,0.0
7.420286e-07,0.0
5.150349e-07,0.0
1.462548e-08,0.0
0.9999999,1.0
2.1082976e-10,0.0
9.44495e-10,0.0
1.9787462e-06,0.0
5.777692e-06,0.0
4.9393157e-06,0.0
1.7291559e-05,0.0
3.6462811e-06,0.0
0.99991643,1.0
0.99999964,1.0
0.99998367,1.0
1.0,1.0
0.99999964,1.0
0.99999976,1.0
1.0,1.0
1.0,1.0
0.9999931,1.0
1.0,1.0
1.0,1.0
0.9999999,1.0
0.99999976,1.0
0.99999976,1.0
0.9999968,1.0
8.893657e-07,0.0
8.468732e-08,0.0
1.9223787e-06,0.0
4.132254e-08,0.0
9.625303e-10,0.0
1.47577985e-08,0.0
3.854238e-06,0.0
1.2740692e-08,0.0
1.5498781e-09,0.0
3.7366474e-09,0.0
1.0,1.0
3.8981872e-07,0.0
1.9217184e-14,0.0
