softmax,label
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999984502792358,1
0.9999129772186279,1
0.999994158744812,1
2.2639899937421104e-12,1
1.0,1
1.0,1
0.9979596138000488,1
4.245292878628411e-14,1
4.896950358233843e-13,1
2.29620399842638e-14,1
4.468154362127774e-14,1
1.1340626788342023e-12,1
1.3495361946003204e-11,1
4.799673245653446e-12,1
1.5284994103748062e-10,1
5.128513862473483e-07,1
0.00371317146345973,1
0.9054230451583862,1
0.0046191648580133915,1
4.3362901702530265e-13,1
0.006247988436371088,1
7.108846844516847e-11,1
0.0441102609038353,1
0.0005045600119046867,1
0.9472696781158447,1
0.17619429528713226,1
6.548325927724363e-06,1
0.024225428700447083,1
7.58340001993929e-06,1
5.0796069572811575e-09,1
0.06316760927438736,1
4.7637399802624714e-07,1
2.5224017319303016e-10,1
0.2045508176088333,1
1.4834959074505605e-05,1
6.595360559913388e-07,1
0.36403295397758484,1
0.0003217790217604488,1
5.2377541578607634e-05,1
1.1225000484671455e-08,1
3.0165729913989026e-09,1
1.2427786799662499e-08,1
2.2489117512680679e-10,1
5.067433139771538e-09,1
3.5611179782790714e-08,1
3.9957786412969654e-08,1
0.00017256020510103554,1
3.364321673871018e-05,1
1.90802074939711e-06,1
6.538220986840315e-07,1
6.445311839797796e-09,1
8.063091172516579e-08,1
1.3764412187811104e-06,0
6.483818815183895e-09,0
5.996045882028511e-10,0
2.4610066762242866e-10,0
1.466949478556856e-10,0
8.395199202482218e-09,0
1.2846117225517872e-10,0
5.072509967618544e-09,0
2.672472798614933e-10,1
6.105956629198772e-08,1
1.4308232039184077e-06,1
2.21775433573157e-08,1
4.7495404942310415e-08,1
1.0,1
1.0,1
1.0,1
8.933791832532734e-05,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
2.0781763896554617e-12,1
1.0,1
3.210229304606571e-10,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999792575836182,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999998807907104,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,0
0.9999997615814209,0
1.0,0
1.0,0
1.0,0
2.0372061044326983e-05,0
1.901832857864605e-12,0
1.239980491618553e-07,0
0.00016165952547453344,0
1.0,0
8.348910540689758e-08,0
0.9739094972610474,0
0.968847393989563,0
1.0677190468572073e-12,0
0.9999985694885254,0
2.3687031003305492e-08,0
4.3125475487502864e-15,1
0.00246591423638165,1
1.145992246165406e-05,1
2.608834259731907e-09,1
5.09875057730369e-08,1
0.9461060762405396,1
1.0,1
1.0,1
1.0,1
1.0,1
3.404171389220778e-09,1
3.7168654820618485e-09,1
4.652727511711419e-06,1
4.120612175029237e-06,1
2.3718179420484375e-08,1
0.9999194145202637,1
7.432323506639804e-11,1
3.2327859833536365e-10,1
3.5405953930775026e-20,1
2.8646851557567743e-10,0
1.0,0
1.6640851890903363e-11,0
3.6285055515783426e-10,0
6.666184271253428e-10,0
1.2615556250475043e-15,0
4.074078043241752e-14,0
3.967547319329301e-13,0
8.810419060978347e-09,0
2.5233623091480695e-05,0
4.581837079881135e-12,0
1.0518053442098996e-12,0
4.7798966174017465e-11,0
8.266275684787328e-12,0
3.522898039647811e-17,0
1.6728908189267422e-11,0
3.693838013241191e-10,0
3.117887545367459e-11,0
0.047010406851768494,0
0.999538779258728,0
0.9977992177009583,0
2.766190476677366e-08,0
1.5483298909657606e-07,0
3.70288584408511e-15,0
1.3879588323106873e-07,0
3.1597357922404784e-14,0
1.0602101419010523e-09,0
1.2142588150243494e-11,0
2.525608056025419e-10,0
2.4977411805515715e-10,0
1.869638222018466e-09,0
2.9313045588931497e-14,0
9.806720019378545e-11,0
3.206040901509999e-12,0
2.7657545104511384e-14,0
9.621777292926006e-18,0
9.723302163422431e-10,0
1.0066985731084412e-14,0
3.0483069139632807e-14,0
3.185497384535635e-13,0
6.736714226462936e-07,0
7.552483971551283e-09,0
6.650157615695207e-07,0
3.890296529363013e-09,1
2.1491133872508783e-10,1
1.0,1
1.0,1
0.8608892560005188,1
0.008997691795229912,1
1.0,1
1.0,1
0.9999897480010986,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999983310699463,1
1.0,1
1.0,1
1.0,1
1.0,1
6.522311014123261e-05,1
0.9999915361404419,1
1.0,1
1.0,1
0.9999562501907349,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9736443161964417,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999997615814209,1
1.0,1
1.0,1
0.009830310940742493,1
3.5432953793268496e-10,0
9.310885396018875e-11,0
3.5776611707893924e-12,0
3.802907641570208e-11,0
1.694953483122319e-10,0
9.311693638380802e-09,0
1.013892636514413e-09,0
4.512631102127074e-10,0
2.6251950613342956e-10,0
7.404354351869813e-10,0
3.85179388384671e-12,0
9.226201400092116e-12,0
1.6560617460692484e-11,0
6.701388576002554e-12,0
1.887165770875221e-12,0
5.306533207641295e-13,0
5.154840096444069e-12,0
3.5394892312218262e-12,0
7.149241702114617e-12,0
3.6218382459818343e-11,0
4.417114243815412e-12,1
1.878574471545283e-13,1
1.4393870210321902e-12,1
6.598266719245668e-14,1
3.30806892989699e-09,1
3.7682195141997e-08,1
3.5914663953917625e-07,1
8.518085126141273e-10,1
0.7787041664123535,1
0.9790234565734863,1
3.880013082380174e-06,0
2.4729715732974e-06,0
5.07455362452891e-12,0
2.3769616745994426e-06,0
2.9256426170576333e-09,0
1.3158148182146334e-11,0
3.2315109247359197e-13,0
1.9659074986400765e-13,0
2.9066034518479555e-13,0
2.1796999697797775e-13,0
6.70054506671236e-12,0
3.580637739433734e-12,0
9.008966532844664e-13,0
1.067220313857864e-12,0
9.465499564709212e-12,0
1.3733077175448472e-12,0
1.3961261036143924e-09,0
1.1692156931530917e-07,0
8.312139421207121e-09,1
9.660035971137404e-08,1
3.31759179061919e-06,1
0.9992567896842957,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.517725278787907e-09,1
1.0,1
1.0,1
1.0,1
0.9999899864196777,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.13492870330810547,1
5.724025853998116e-12,0
1.6071655021971114e-15,0
3.380157185577039e-15,0
6.321104468126894e-17,0
1.9537363805770258e-13,0
1.915709175223223e-14,0
2.250767181784057e-16,0
2.1561522780867714e-16,0
1.787520733645062e-15,0
7.112216631605106e-13,0
6.007540927395472e-13,0
9.305873760467875e-08,0
8.226891168305883e-08,0
8.085900304877214e-08,0
0.9999972581863403,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
7.45662906420641e-12,1
1.0,1
0.9994333386421204,1
0.9960944056510925,1
0.012612953782081604,1
9.106029819072603e-11,1
4.8563499888132355e-09,1
5.439655236666452e-12,1
2.205795442133951e-11,1
1.9157239683487148e-10,1
1.38827671580799e-09,1
2.4032125248152347e-11,1
8.919216954632672e-14,1
6.466573424738359e-14,1
8.428529243628951e-15,1
2.2404800725187718e-15,1
8.593574799247578e-14,1
8.942238442777306e-12,1
9.259755462398545e-11,1
9.292965008622645e-11,1
4.128837706842206e-14,1
2.0654648130724595e-11,1
1.200306867787937e-11,1
7.592071860074157e-09,1
6.237469308417731e-14,1
1.5285780974316765e-10,1
5.324539095220848e-13,1
1.0081733625016964e-12,1
3.443973231598285e-11,1
5.5960498457352514e-08,0
6.916867523187875e-09,0
0.7513899803161621,0
4.85551594590905e-13,0
1.0606281825031871e-10,0
3.6967391753818406e-19,0
2.20714838405911e-07,0
1.1739267335997283e-08,0
6.161753746125598e-11,0
1.7333030356055795e-13,0
7.642006139008117e-09,0
3.070193058118953e-11,0
0.55263751745224,0
0.0313660129904747,0
1.9176185084290864e-09,0
1.585963644856747e-07,0
0.0003858432173728943,0
4.0233417292201423e-11,0
8.418018886124923e-12,0
1.9428408263699043e-13,0
1.2368978237475847e-11,0
1.8548597324752336e-08,0
0.9845101237297058,0
1.2752331413068418e-09,0
2.140470058975552e-07,0
1.0,0
5.197817436880525e-12,1
6.581293376939357e-08,1
0.999996542930603,1
0.9999998807907104,1
0.9683591723442078,1
0.9999791383743286,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999996423721313,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999990463256836,1
1.0,1
0.9999994039535522,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999998807907104,1
0.9999998807907104,1
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9965170621871948,0
1.0,0
1.0,0
1.0,0
0.00218328763730824,0
1.0,0
1.0,0
0.5793420672416687,0
0.9999996423721313,0
0.7842223048210144,0
0.02277635782957077,0
1.0,0
7.466651602561214e-11,0
8.079133095861835e-08,0
1.0,0
0.9897258877754211,0
0.7911086678504944,0
0.9538715481758118,0
6.441221955810761e-08,0
9.292854485920543e-08,0
5.396551472358624e-08,0
0.9999998807907104,0
0.0019111124565824866,0
1.4377868865267374e-05,0
9.452386620978359e-06,0
4.264021080668812e-11,0
6.542940411691234e-09,0
5.175094294068705e-12,0
3.343984117387677e-11,0
5.102970455049538e-13,0
1.2130666263154843e-11,0
4.990418633887828e-10,0
5.965496430171413e-10,0
3.396903591745826e-11,0
5.4975780872101865e-11,0
3.334409788210979e-12,0
2.4289739664062893e-10,0
3.25538901391198e-10,0
8.702162546114778e-09,0
1.1575913561046036e-07,0
6.303386612671602e-08,0
7.262543011421485e-09,0
2.433721453531934e-11,0
0.3945210576057434,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.999995231628418,1
1.0,1
0.9999921321868896,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.9999856948852539,1
0.00023868003336247057,1
4.475065066775197e-13,1
8.908735728285766e-12,1
3.716260494322256e-14,1
9.52057832933782e-16,1
